국가유산종목,문화재명(국문),문화재명(한자),시도명,시군구명,관리자,종목코드,시도코드,관리번호,경도,위도
국보,창녕 신라 진흥왕 척경비,昌寧 新羅 眞興王 拓境碑,경남,창녕군,창녕군,11,38,330000000,128.502645,35.54072507
국보,창녕 술정리 동 삼층석탑,昌寧 述亭里 東 三層石塔,경남,창녕군,창녕군,11,38,340000000,128.4961036,35.53959632
국보,구례 화엄사 사사자 삼층석탑,求禮 華嚴寺 四獅子 三層石塔,전남,구례군,화엄사,11,36,350000000,127.496527,35.25697737
국보,상원사 동종,上院寺 銅鍾,강원,평창군,상원사,11,51,360000000,0,0
국보,경주 황복사지 삼층석탑,慶州 皇福寺址 三層石塔,경북,경주시,경주시,11,37,370000000,129.242391,35.83218572
국보,경주 고선사지 삼층석탑,慶州 高仙寺址 三層石塔,경북,경주시,경주시,11,37,380000000,129.2290575,35.82812814
국보,경주 나원리 오층석탑,慶州 羅原里 五層石塔,경북,경주시,경주시,11,37,390000000,129.2122554,35.89360775
국보,경주 정혜사지 십삼층석탑,慶州 淨惠寺址 十三層石塔,경북,경주시,경주시,11,37,400000000,129.1576695,36.01904735
국보,청주 용두사지 철당간,淸州 龍頭寺址 鐵幢竿,충북,청주시,청주시,11,33,410000000,127.4897546,36.63308737
국보,순천 송광사 목조삼존불감,順天 松廣寺 木造三尊佛龕,전남,순천시,송광사,11,36,420000000,127.2756552,35.0021686
국보,혜심 고신제서,惠諶 告身制書,전남,순천시,송광사,11,36,430000000,127.2756552,35.0021686
국보,장흥 보림사 남·북 삼층석탑 및 석등,長興 寶林寺 南·北 三層石塔 및 石燈,전남,장흥군,보림사,11,36,440000000,126.8962645,34.8077435
국보,영주 부석사 소조여래좌상,榮州 浮石寺 塑造如來坐像,경북,영주시,부석사,11,37,450000000,128.6879994,36.9989709
국보,부석사 조사당 벽화,浮石寺 祖師堂 壁畵,경북,영주시,부석사,11,37,460000000,128.6879994,36.9989709
국보,하동 쌍계사 진감선사탑비,河東 雙磎寺 眞鑑禪師塔碑,경남,하동군,쌍계사,11,38,470000000,127.6505047,35.23247846
국보,평창 월정사 팔각 구층석탑,平昌 月精寺 八角 九層石塔,강원,평창군,월정사,11,51,480000100,128.5920701,37.73160381
국보,평창 월정사 석조보살좌상,平昌 月精寺 石造菩薩坐像,강원,평창군,월정사,11,51,480000200,0,0
국보,예산 수덕사 대웅전,禮山 修德寺 大雄殿,충남,예산군,수덕사,11,34,490000000,126.6226727,36.66328455
국보,영암 도갑사 해탈문,靈巖 道岬寺 解脫門,전남,영암군,도갑사,11,36,500000000,126.6621117,34.75275431
국보,강릉 임영관 삼문,江陵 臨瀛館 三門,강원,강릉시,강릉시,11,51,510000000,128.8918969,37.7529412
국보,합천 해인사 장경판전,陜川 海印寺 藏經板殿,경남,합천군,해인사,11,38,520000000,128.0987203,35.80160238
국보,구례 연곡사 동 승탑,求禮 鷰谷寺 東 僧塔,전남,구례군,연곡사,11,36,530000000,127.5884302,35.25522787
국보,구례 연곡사 북 승탑,求禮 鷰谷寺 北 僧塔,전남,구례군,연곡사,11,36,540000000,127.5882622,35.25610334
국보,보은 법주사 팔상전,報恩 法住寺 捌相殿,충북,보은군,법주사,11,33,550000000,127.8330981,36.54194171
국보,순천 송광사 국사전,順天 松廣寺 國師殿,전남,순천시,송광사,11,36,560000000,127.2764925,35.00188167
국보,화순 쌍봉사 철감선사탑,和順 雙峯寺 澈鑒禪師塔,전남,화순군,쌍봉사,11,36,570000000,127.0592222,34.88829367
국보,청양 장곡사 철조약사여래좌상 및 석조대좌,靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座,충남,청양군,대한불교조계종 장곡사,11,34,580000000,126.8595648,36.4173064
국보,원주 법천사지 지광국사탑비,原州 法泉寺址 智光國師塔碑,강원,원주시,원주시,11,51,590000000,127.7647093,37.20961975
국보,청자 사자형뚜껑 향로,靑磁 獅子形蓋 香爐,서울,용산구,국립중앙박물관,11,11,600000000,126.9803502,37.52404138
국보,청자 어룡형 주전자,靑磁 魚龍形 注子,서울,용산구,국립중앙박물관,11,11,610000000,126.9803502,37.52404138
국보,김제 금산사 미륵전,金堤 金山寺 彌勒殿,전북,김제시,금산사,11,35,620000000,127.0539332,35.72311153
국보,철원 도피안사 철조비로자나불좌상,鐵原 到彼岸寺 鐵造毘盧遮那佛坐像,강원,철원군,도피안사,11,51,630000000,0,0
국보,보은 법주사 석련지,報恩 法住寺 石蓮池,충북,보은군,법주사,11,33,640000000,127.8324839,36.54148609
국보,청자 기린형뚜껑 향로,靑磁 麒麟形蓋 香爐,서울,성북구,간송미술관,11,11,650000000,126.9967,37.5946
국보,청자 상감연지원앙문 정병,靑磁 象嵌蓮池鴛鴦文 淨甁,서울,성북구,간송미술관,11,11,660000000,127.0182146,37.589116
국보,구례 화엄사 각황전,求禮 華嚴寺 覺皇殿,전남,구례군,화엄사,11,36,670000000,127.497211,35.25723821
국보,청자 상감운학문 매병,靑磁 象嵌雲鶴文 梅甁,서울,성북구,간송미술관,11,11,680000000,127.0182146,37.589116
국보,심지백 개국원종공신녹권,沈之伯 開國原從功臣錄券,부산,서구,동아대학교박물관,11,21,690000000,129.0193361,35.1046988
국보,훈민정음,訓民正音,서울,성북구,간송미술관,11,11,700000000,127.0182146,37.589116
국보,"동국정운 권1, 6","東國正韻 卷一, 六",서울,성북구,간송미술관,11,11,710000000,127.0182146,37.589116
국보,금동계미명삼존불입상,金銅癸未銘三尊佛立像,서울,성북구,간송미술관,11,11,720000000,127.0182146,37.589116
국보,금동삼존불감,金銅三尊佛龕,서울,성북구,간송미술문화재단,11,11,730000000,127.0182146,37.589116
국보,청자 오리모양 연적,靑磁 鴨形 硯滴,서울,성북구,간송미술관,11,11,740000000,127.0182146,37.589116
국보,표충사 청동 은입사 향완,表忠寺 靑銅 銀入絲 香垸,경남,밀양시,표충사,11,38,750000000,128.9623239,35.533758
국보,이순신 난중일기 및 서간첩 임진장초,李舜臣 亂中日記 및 書簡帖 壬辰狀草,충남,아산시,국가유산청 현충사관리소,11,34,760000000,127.0320687,36.806545
국보,의성 탑리리 오층석탑,義城 塔里里 五層石塔,경북,의성군,의성군,11,37,770000000,128.6838302,36.25520653
국보,금동미륵보살반가사유상(1962-1),金銅彌勒菩薩半跏思惟像(1962-1),서울,용산구,국립중앙박물관,11,11,780000000,126.9803502,37.52404138
국보,경주 구황동 금제여래좌상,慶州 九黃洞 金製如來坐像,서울,용산구,국립중앙박물관,11,11,790000000,126.9803502,37.52404138
국보,경주 구황동 금제여래입상,慶州 九黃洞 金製如來立像,서울,용산구,국립중앙박물관,11,11,800000000,126.9803502,37.52404138
국보,경주 감산사 석조미륵보살입상,慶州 甘山寺 石造彌勒菩薩立像,서울,용산구,국립중앙박물관,11,11,810000000,126.9803502,37.52404138
국보,경주 감산사 석조아미타여래입상,慶州 甘山寺 石造阿彌陀如來立像,서울,용산구,국립중앙박물관,11,11,820000000,126.9803502,37.52404138
국보,금동미륵보살반가사유상(1962-2),金銅彌勒菩薩半跏思惟像(1962-2),서울,용산구,국립중앙박물관,11,11,830000000,126.9803502,37.52404138
국보,서산 용현리 마애여래삼존상,瑞山 龍賢里 磨崖如來三尊像,충남,서산시,서산시,11,34,840000000,126.6052296,36.77380583
국보,금동신묘명삼존불입상,金銅辛卯銘三尊佛立像,서울,용산구,삼성문화재단,11,11,850000000,126.9654442,37.5384272
국보,개성 경천사지 십층석탑,開城 敬天寺址 十層石塔,서울,용산구,국립중앙박물관,11,11,860000000,126.9803502,37.52404138
국보,금관총 금관 및 금제 관식,金冠塚 金冠 및 金製 冠飾,경북,경주시,국립경주박물관,11,37,870000000,129.2279124,35.82938743
국보,금관총 금제 허리띠,金冠塚 金製 銙帶,경북,경주시,국립경주박물관,11,37,880000000,129.2279124,35.82938743
국보,평양 석암리 금제 띠고리,平壤 石巖里 金製 鉸具,서울,용산구,국립중앙박물관,11,11,890000000,126.9803502,37.52404138
국보,경주 부부총 금귀걸이,慶州 夫婦塚 金製耳飾,서울,용산구,국립중앙박물관,11,11,900000000,126.9803502,37.52404138
국보,도기 기마인물형 명기,陶器 騎馬人物形 明器,서울,용산구,국립중앙박물관,11,11,910000000,126.9803502,37.52404138
국보,청동 은입사 포류수금문 정병,靑銅 銀入絲 蒲柳水禽文 淨甁,서울,용산구,국립중앙박물관,11,11,920000000,126.9803502,37.52404138
국보,백자 철화포도원숭이문 항아리,白磁 鐵畵葡萄猿文 壺,서울,용산구,국립중앙박물관,11,11,930000000,126.9803502,37.52404138
국보,청자 참외모양 병,靑磁 瓜形 甁,서울,용산구,국립중앙박물관,11,11,940000000,126.9803502,37.52404138
국보,청자 투각칠보문뚜껑 향로,靑磁 透刻七寶文蓋 香爐,서울,용산구,국립중앙박물관,11,11,950000000,126.9803502,37.52404138
국보,청자 구룡형 주전자,靑磁 龜龍形 注子,서울,용산구,국립중앙박물관,11,11,960000000,126.9803502,37.52404138
국보,청자 음각연화당초문 매병,靑磁 陰刻蓮花唐草文 梅甁,서울,용산구,국립중앙박물관,11,11,970000000,126.9803502,37.52404138
국보,청자 상감모란문 항아리,靑磁 象嵌牡丹文 壺,서울,용산구,국립중앙박물관,11,11,980000000,126.9803502,37.52404138
국보,김천 갈항사지 동·서 삼층석탑,金泉 葛項寺址 東·西 三層石塔,서울,용산구,국립중앙박물관,11,11,990000000,126.980757,37.5221291
국보,개성 남계원지 칠층석탑,開城 南溪院址 七層石塔,서울,용산구,국립중앙박물관,11,11,1000000000,126.9809844,37.52230029
국보,원주 법천사지 지광국사탑,原州 法泉寺址 智光國師塔,강원,원주시,원주시,11,51,1010000000,0,0
국보,충주 정토사지 홍법국사탑,忠州 淨土寺址 弘法國師塔,서울,용산구,국립중앙박물관,11,11,1020000000,126.98136,37.523423
국보,광양 중흥산성 쌍사자 석등,光陽 中興山城 雙獅子 石燈,광주,북구,국립광주박물관,11,24,1030000000,126.8830912,35.18909497
국보,전 원주 흥법사지 염거화상탑,傳 原州 興法寺址 廉居和尙塔,서울,용산구,국립중앙박물관,11,11,1040000000,126.9806194,37.52351371
국보,산청 범학리 삼층석탑,山淸 泛鶴里 三層石塔,경남,진주시,국립중앙박물관,11,38,1050000000,128.076668,35.189463
국보,계유명전씨아미타불비상,癸酉銘全氏阿彌陀佛碑像,충북,청주시,국립청주박물관,11,33,1060000000,127.5120078,36.64966423
국보,백자 철화포도문 항아리,白磁 鐵畵葡萄文 壺,서울,서대문구,이화여자대학교박물관,11,11,1070000000,0,0
국보,계유명삼존천불비상,癸酉銘三尊千佛碑像,충북,청주시,국립청주박물관,11,33,1080000000,0,0
국보,군위 아미타여래삼존 석굴,軍威 阿彌陀如來三尊 石窟,대구,군위군,군위군,11,22,1090000000,128.6411042,36.04899469
국보,이제현 초상,李齊賢 肖像,서울,용산구,국립중앙박물관,11,11,1100000000,126.9803502,37.52404138
국보,안향 초상,安珦 肖像,경북,영주시,소수서원,11,37,1110000000,128.5821434,36.92580265
국보,경주 감은사지 동·서 삼층석탑,慶州 感恩寺址 東·西 三層石塔,경북,경주시,경주시,11,37,1120000000,129.477007,35.74813991
국보,청자 철화양류문 통형 병,靑磁 鐵畵楊柳文 筒形 甁,서울,용산구,국립중앙박물관,11,11,1130000000,126.9803502,37.52404138
국보,청자 상감모란국화문 참외모양 병,靑磁 象嵌牡丹菊花文 瓜形 甁,광주,북구,국립광주박물관,11,24,1140000000,126.9803502,37.52404138
국보,청자 상감당초문 완,靑磁 象嵌唐草文 碗,서울,용산구,국립중앙박물관,11,11,1150000000,126.9803502,37.52404138
국보,청자 상감모란문 표주박모양 주전자,靑磁 象嵌牡丹文 瓢形 注子,서울,용산구,국립중앙박물관,11,11,1160000000,126.9803502,37.52404138
국보,장흥 보림사 철조비로자나불좌상,長興 寶林寺 鐵造毘盧遮那佛坐像,전남,장흥군,보림사,11,36,1170000000,126.8965153,34.8075776
국보,금동미륵보살반가사유상(1964),金銅彌勒菩薩半跏思惟像(1964),서울,용산구,삼성문화재단,11,11,1180000000,126.9961867,37.5365283
국보,금동연가7년명여래입상,金銅延嘉七年銘如來立像,서울,용산구,국립중앙박물관,11,11,1190000000,126.9803502,37.52404138
국보,용주사 동종,龍珠寺 銅鍾,경기,화성시,용주사,11,31,1200000000,126.8311887,37.1994932
국보,안동 하회탈 및 병산탈,安東 河回탈 및 屛山탈,경북,안동시,안동시립민속박물관,11,37,1210000000,128.5281527,36.5465776
국보,양양 진전사지 삼층석탑,襄陽 陳田寺址 三層石塔,강원,양양군,양양군,11,51,1220000000,128.5497067,38.12110983
국보,익산 왕궁리 오층석탑 사리장엄구,益山 王宮里 五層石塔 舍利莊嚴具,전북,익산시,국립익산박물관,11,35,1230000000,127.0898041,35.80124674
국보,강릉 한송사지 석조보살좌상,江陵 寒松寺址 石造菩薩坐像,강원,춘천시,국립춘천박물관,11,32,1240000000,127.7538781,37.86398149
국보,녹유골호(부석제외함),綠釉骨壺(附石製外函),서울,용산구,국립중앙박물관,11,11,1250000000,126.9803502,37.52404138
국보,불국사 삼층석탑 사리장엄구,佛國寺 三層石塔 舍利莊嚴具,경북,경주시,불국사박물관,11,37,1260000000,129.3318932,35.7898809
국보,서울 삼양동 금동관음보살입상,서울 三陽洞 金銅觀音菩薩立像,서울,용산구,국립중앙박물관,11,11,1270000000,126.9803502,37.52404138
국보,금동관음보살입상,金銅觀音菩薩立像,서울,용산구,국립중앙박물관,11,11,1280000000,0,0
국보,금동보살입상(1968),金銅菩薩立像(1968),서울,용산구,국립중앙박물관,11,11,1290000000,126.9654442,37.5384272
국보,구미 죽장리 오층석탑,龜尾 竹杖里 五層石塔,경북,구미시,구미시,11,37,1300000000,128.2816997,36.24855799
국보,고려말 화령부 호적 관련 고문서,高麗末 和寧府 戶籍 關聯 古文書,서울,용산구,국립중앙박물관,11,11,1310000000,126.9803502,37.52404138
국보,징비록,懲毖錄,경북,안동시,한국국학진흥원,11,37,1320000000,128.8109461,36.702059
국보,청자 동화연화문 표주박모양 주전자,靑磁 銅畵蓮花文 瓢形 注子,서울,용산구,삼성문화재단,11,11,1330000000,126.9961867,37.5365283
국보,금동보살삼존입상,金銅菩薩三尊立像,서울,용산구,국립중앙박물관,11,11,1340000000,126.9961867,37.5365283
국보,신윤복 필 풍속도 화첩,申潤福 筆 風俗圖 畵帖,서울,성북구,간송미술관,11,11,1350000000,127.0182146,37.589116
국보,금동 용두보당,金銅 龍頭寶幢,서울,용산구,삼성문화재단,11,11,1360000000,126.9961867,37.5365283
국보,대구 비산동 청동기 일괄 - 검 및 칼집 부속,大邱 飛山洞 靑銅器 一括 - 劍 및 劍鞘附屬,서울,용산구,삼성문화재단,11,11,1370000100,126.9961867,37.5365283
국보,대구 비산동 청동기 일괄 - 투겁창 및 꺾창,大邱 飛山洞 靑銅器 一括 - 鉾 및 戈,서울,용산구,국립중앙박물관,11,11,1370000200,0,0
국보,전 고령 금관 및 장신구 일괄,傳 高靈 金冠 및 裝身具 一括,서울,용산구,삼성문화재단,11,11,1380000000,126.9961867,37.5365283
국보,김홍도 필 군선도 병풍,金弘道 筆 群仙圖 屛風,서울,용산구,삼성문화재단,11,11,1390000000,126.9961867,37.5365283
국보,나전 화문 동경,螺鈿 花文 銅鏡,서울,용산구,삼성문화재단,11,11,1400000000,126.9961867,37.5365283
국보,정문경,精文鏡,서울,동작구,숭실대학교박물관,11,11,1410000000,126.9521283,37.5073799
국보,동국정운,東國正韻,서울,광진구,건국대학교박물관,11,11,1420000000,127.0822938,37.5384843
국보,화순 대곡리 청동기 일괄,和順 大谷里 靑銅器 一括,광주,북구,국립광주박물관,11,24,1430000000,126.8830912,35.18909497
국보,영암 월출산 마애여래좌상,靈巖 月出山 磨崖如來坐像,전남,영암군,영암군,11,36,1440000000,126.6905024,34.76385946
국보,귀면 청동로,鬼面 靑銅爐,서울,용산구,국립중앙박물관,11,11,1450000000,126.9803502,37.52404138
국보,전 논산 청동방울 일괄,傳 論山 靑銅鈴 一括,충남,부여군,국립중앙박물관(국립부여박물관 상설전시),11,34,1460000000,0,0
국보,울주 천전리 명문과 암각화,蔚州 川前里 銘文과 岩刻畫,울산,울주군,울주군,11,26,1470000000,129.1750909,35.61434642
국보,십칠사찬고금통요 권16,十七史纂古今通要 卷十六,서울,관악구,서울대학교규장각 한국학연구원,11,11,1480000100,126.9504533,37.46235067
국보,십칠사찬고금통요 권17,十七史纂古今通要 卷十七,서울,서초구,국립중앙도서관,11,11,1480000200,127.0030378,37.49748283
국보,"동래선생교정북사상절 권4, 5","東萊先生校正北史詳節 卷四, 五",서울,성북구,간송미술관,11,11,1490000100,127.0182146,37.589116
국보,동래선생교정북사상절 권6,東萊先生校正北史詳節 卷六,서울,중구,조＊＊＊,11,11,1490000200,0,0
국보,송조표전총류 권7,宋朝表牋總類 卷七,서울,관악구,서울대학교 중앙도서관,11,11,1500000000,126.9504533,37.46235067
국보,조선왕조실록 정족산사고본,朝鮮王朝實錄 鼎足山史庫本,서울,관악구,서울대학교규장각 한국학연구원,11,11,1510000100,126.9504533,37.46235067
국보,조선왕조실록 태백산사고본,朝鮮王朝實錄 太白山史庫本,부산,연제구,국가기록원 역사기록관,11,21,1510000200,129.0529875,35.1906
국보,조선왕조실록 오대산사고본,朝鮮王朝實錄 五臺山史庫本,서울,종로구,"국립고궁박물관, 국립조선왕조실록박물관",11,11,1510000300,126.9504533,37.46235067
국보,조선왕조실록 적상산사고본,朝鮮王朝實錄 赤裳山史庫本,서울,용산구,국립중앙박물관 한국학중앙연구원,11,11,1510000400,126.9504533,37.46235067
국보,조선왕조실록 봉모당본,朝鮮王朝實錄 奉謨堂本,경기,성남시,한국학중앙연구원,11,31,1510000500,0,0
국보,조선왕조실록 낙질 및 산엽본,朝鮮王朝實錄 落帙 및 散葉本,서울,관악구,서울대학교규장각 한국학연구원,11,11,1510000600,0,0
국보,비변사등록,備邊司謄錄,서울,관악구,서울대학교규장각 한국학연구원,11,11,1520000000,126.9504533,37.46235067
국보,일성록,日省錄,서울,관악구,서울대학교규장각 한국학연구원,11,11,1530000000,126.9504533,37.46235067
국보,무령왕 금제 관식,武寧王 金製 冠飾,충남,공주시,국립공주박물관,11,34,1540000000,127.112373,36.4655997
국보,무령왕비 금제 관식,武寧王妃 金製 冠飾,서울,용산구,국립중앙박물관,11,11,1550000000,126.9803502,37.52404138
국보,무령왕 금귀걸이,武寧王 金製耳飾,충남,공주시,국립공주박물관,11,34,1560000000,127.112373,36.4655997
국보,무령왕비 금귀걸이,武寧王妃 金製耳飾,충남,공주시,국립공주박물관,11,34,1570000000,126.9803502,37.52404138
국보,무령왕비 금목걸이,武寧王妃 金製頸飾,충남,공주시,국립공주박물관,11,34,1580000000,127.112373,36.4655997
국보,무령왕 금제 뒤꽂이,武寧王 金製 釵,충남,공주시,국립공주박물관,11,34,1590000000,127.112373,36.4655997
국보,무령왕비 은팔찌,武寧王妃 銀製釧,충남,공주시,국립공주박물관,11,34,1600000000,127.112373,36.4655997
국보,무령왕릉 청동거울 일괄,武寧王陵 銅鏡 一括,충남,공주시,국립공주박물관,11,34,1610000000,127.112373,36.4655997
국보,무령왕릉 석수,武寧王陵 石獸,충남,공주시,국립공주박물관,11,34,1620000000,127.112373,36.4655997
국보,무령왕릉 지석,武寧王陵 誌石,충남,공주시,국립공주박물관,11,34,1630000000,127.112373,36.4655997
국보,무령왕비 베개,武寧王妃 頭枕,충남,공주시,국립공주박물관,11,34,1640000000,127.112373,36.4655997
국보,무령왕 발받침,武寧王 足座,충남,공주시,국립공주박물관,11,34,1650000000,127.112373,36.4655997
국보,백자 철화매죽문 항아리,白磁 鐵畵梅竹文 壺,서울,용산구,국립중앙박물관,11,11,1660000000,126.9803502,37.52404138
국보,청자 인물형 주전자,靑磁 人物形 注子,서울,용산구,국립중앙박물관,11,11,1670000000,126.9803502,37.52404138
국보,청자 양각죽절문 병,靑磁 陽刻竹節文 甁,서울,용산구,삼성문화재단,11,11,1690000000,126.9961867,37.5365283
국보,백자 청화매조죽문 유개항아리,白磁 靑畵梅鳥竹文 有蓋壺,서울,용산구,국립중앙박물관,11,11,1700000000,126.9803502,37.52404138
국보,청동 은입사 봉황문 합,靑銅 銀入絲 鳳凰文 盒,서울,용산구,삼성문화재단,11,11,1710000000,126.9961867,37.5365283
국보,진양군 영인정씨묘 출토 유물,晋陽郡 令人鄭氏墓 出土 遺物,서울,용산구,삼성문화재단,11,11,1720000000,126.9961867,37.5365283
국보,청자 퇴화점문 나한좌상,靑磁 堆花點文 羅漢坐像,서울,강남구,최＊＊＊,11,11,1730000000,0,0
국보,금동 수정 장식 촛대,金銅 水晶 裝飾 燭臺,서울,용산구,삼성문화재단,11,11,1740000000,126.9961867,37.5365283
국보,백자 상감연화당초문 대접,白磁 象嵌蓮花唐草文 大楪,서울,용산구,국립중앙박물관,11,11,1750000000,126.9803502,37.52404138
국보,백자 청화‘홍치2년’명 송죽문 항아리,白磁 靑畵‘弘治二年’銘 松竹文 立壺,경기,고양시,동국대학교박물관,11,31,1760000000,0,0
국보,분청사기 인화국화문 태항아리,粉靑沙器 印花菊花文 胎壺,서울,성북구,고려대학교박물관,11,11,1770000000,0,0
국보,분청사기 음각어문 편병,粉靑沙器 陰刻魚文 扁甁,서울,용산구,국립중앙박물관,11,11,1780000000,126.9803502,37.52404138
국보,분청사기 박지연화어문 편병,粉靑沙器 剝地蓮花魚文 扁甁,서울,관악구,호림박물관,11,11,1790000000,126.9183525,37.4810717
국보,김정희 필 세한도,金正喜 筆 歲寒圖,서울,용산구,국립중앙박물관,11,11,1800000000,126.9803502,37.52404138
국보,장양수 홍패,張良守 紅牌,경북,울진군,울＊＊＊,11,37,1810000000,129.3822725,37.0008795
국보,구미 선산읍 금동여래입상,龜尾 善山邑 金銅如來立像,대구,수성구,국립대구박물관,11,22,1820000000,128.6379252,35.84585907
국보,구미 선산읍 금동보살입상(1976-1),龜尾 善山邑 金銅菩薩立像(1976-1),대구,수성구,국립대구박물관,11,22,1830000000,128.6379252,35.84585907
국보,구미 선산읍 금동보살입상(1976-2),龜尾 善山邑 金銅菩薩立像(1976-2),대구,수성구,국립대구박물관,11,22,1840000000,128.6379252,35.84585907
국보,상지은니 묘법연화경,橡紙銀泥 妙法蓮華經,서울,용산구,국립중앙박물관,11,11,1850000000,126.9803502,37.52404138
국보,양평 신화리 금동여래입상,楊平 新花里 金銅如來立像,서울,용산구,국립중앙박물관,11,11,1860000000,126.9803502,37.52404138
국보,영양 산해리 오층모전석탑,英陽 山海里 五層模塼石塔,경북,영양군,영양군청,11,37,1870000000,129.0694967,36.58486257
국보,천마총 금관,天馬塚 金冠,경북,경주시,국립경주박물관,11,37,1880000000,129.2279124,35.82938743
국보,천마총 관모,天馬塚 冠帽,경북,경주시,국립경주박물관,11,37,1890000000,129.2279124,35.82938743
국보,천마총 금제 허리띠,天馬塚 金製 銙帶,경북,경주시,국립경주박물관,11,37,1900000000,129.2279124,35.82938743
국보,황남대총 북분 금관,皇南大塚 北墳 金冠,서울,용산구,국립중앙박물관,11,11,1910000000,126.9803502,37.52404138
국보,황남대총 북분 금제 허리띠,皇南大塚 北墳 金製 銙帶,서울,용산구,국립중앙박물관,11,11,1920000000,126.9803502,37.52404138
국보,황남대총 남분 유리병 및 잔,皇南大塚 南墳 琉璃甁 및 盞,서울,용산구,국립중앙박물관,11,11,1930000000,126.9803502,37.52404138
